-0.12586,0.028523,1
2.558,1.8812,1
3.3283,3.0096,1
1.1705,4.2237,1
1.9496,0.106,1
3.2118,2.1104,1
1.4493,2.8277,1
5.5173,1.9518,1
0.29264,-1.6006,1
1.0313,3.0509,1
3.8344,0.61531,1
1.4649,1.4515,1
3.5551,4.2884,1
3.146,3.5092,1
13.446,10.489,2
12.321,7.6633,2
15.717,8.3493,2
16.893,8.0364,2
14.202,6.16,2
15.305,7.0647,2
13.242,9.0005,2
13.731,9.2958,2
14.83,8.2674,2
16.324,11.78,2
17.779,13.016,2
16.287,6.9625,2
11.733,11.329,2
14.772,7.5916,2
14.853,8.6303,2
16.156,9.203,2
9.3611,8.1276,2
16.32,9.1841,2
12.114,8.4616,2
12.453,7.8308,2
14.464,9.4538,2
12.249,8.3414,2
14.621,8.7436,2
13.583,6.9402,2
9.5806,9.176,2
14.959,11.955,2
13.403,7.1246,2
16.339,10.118,2
14.544,5.9182,2
13.291,10.151,2
15.686,9.5725,2
14.783,10.201,2
13.013,11.31,2
20.598,11.585,2
11.462,7.0619,2
19.212,6.8736,2
19.544,10.816,2
14.956,7.1024,2
10.906,8.6711,2
16.653,6.636,2
16.686,10.057,2
13.834,12.356,2
15.68,10.465,2
13.176,5.9872,2
15.884,10.586,2
12.884,13.115,2
15.084,10.804,2
15.096,7.0836,2
15.329,7.8289,2
14.401,10.228,2
12.699,9.4343,2
16.638,11.104,2
16.474,10.329,2
15.67,9.3269,2
14.878,10.079,2
17.338,8.8412,2
14.295,7.2044,2
16.308,5.8031,2
20.708,9.2905,2
14.478,7.7149,2
11.784,8.169,2
13.04,7.0408,2
13.58,8.7905,2
18.014,8.2867,2
14.264,6.8959,2
11.851,7.249,2
15.568,7.4221,2
16.685,8.7538,2
14.571,7.9907,2
14.893,9.218,2
11.238,4.7189,2
15.867,9.2424,2
13.451,8.7933,2
14.591,6.1098,2
18.057,6.8237,2
16.122,9.7291,2
14.627,6.2346,2
15.319,12.608,2
16.436,9.6006,2
14.302,10.299,2
12.586,10.49,2
15.218,8.8716,2
17.79,7.806,2
12.007,10.692,2
11.707,6.358,2
16.363,11.104,2
14.538,9.225,2
14.206,10.032,2
12.653,8.8762,2
13.986,8.4431,2
16.035,9.4437,2
13.948,7.3366,2
14.133,9.0472,2
12.847,9.7828,2
12.611,6.913,2
15.624,8.765,2
15.521,10.276,2
15.316,9.5822,2
16.682,10.991,2
12.079,7.9197,2
15.799,10.895,2
16.144,9.2472,2
17.771,11.351,2
16.698,8.9659,2
17.928,6.3166,2
15.651,6.8217,2
14.983,10.868,2
10.613,5.5315,2
11.848,8.9091,2
13.29,7.8979,2
16.223,9.5503,2
16.879,8.9202,2
14.844,6.869,2
13.695,7.7536,2
14.743,7.7077,2
13.197,8.7545,2
15.004,8.1733,2
13.013,10.364,2
14.685,6.5571,2
11.914,6.2783,2
14.355,5.0934,2
16.306,8.7141,2
16.055,5.9076,2
15.273,9.8033,2
13.767,10.774,2
15.793,6.3381,2
16.524,8.5796,2
16.025,9.031,2
14.103,9.2591,2
16.7,10.281,2
12.499,9.2471,2
14.364,9.2896,2
15.04,6.1414,2
14.661,8.2005,2
16.939,8.7254,2
17.564,10.803,2
12.566,7.9295,2
16.295,8.2958,2
18.986,10.544,2
12.491,8.5162,2
15.874,10.699,2
17.573,9.5649,2
17.702,9.9561,2
13.546,8.0982,2
14.885,9.4613,2
14.043,6.553,2
14.263,9.4502,2
13.732,6.044,2
13.712,7.9181,2
12.443,4.6895,2
14.946,8.0923,2
15.264,8.541,2
14.922,9.8877,2
12.175,9.9694,2
12.757,10.399,2
12.56,10.734,2
13.608,9.0844,2
16.227,6.3516,2
19.041,7.8977,2
13.578,9.972,2
12.155,8.0533,2
15.889,12.64,2
17.785,9.8865,2
18.328,10.577,2
15.278,8.2484,2
14.631,8.5564,2
15.966,8.3921,2
14.744,7.0656,2
16.115,11.236,2
14.999,8.457,2
13.36,6.6699,2
11.741,5.7613,2
13.012,8.4226,2
13.49,8.4235,2
12.438,10.855,2
12.273,9.0772,2
13.613,8.862,2
17.451,7.9685,2
16.747,9.829,2
16.927,8.206,2
13.545,7.5292,2
17.665,10.712,2
18.807,9.2738,2
17.066,9.8481,2
15.515,8.5522,2
14.092,8.8572,2
13.87,7.6857,2
14.176,5.8457,2
15.391,9.162,2
15.79,4.5395,2
15.733,7.5234,2
17.681,8.026,2
14.273,6.2897,2
16.536,10.282,2
13.36,9.248,2
13.322,8.2174,2
12.528,6.549,2
12.38,7.1789,2
15.331,6.197,2
17.164,10.771,2
17.031,5.9216,2
11.896,8.0577,2
14.409,8.2388,2
11.367,5.6096,2
15.055,6.7609,2
16.453,8.9019,2
13.716,8.3359,2
14.297,7.7727,2
18.704,9.6523,2
12.849,8.1831,2
14.621,10.3,2
15.941,9.2716,2
17.519,6.956,2
13.912,9.6931,2
17.015,8.8563,2
16.246,10.146,2
13.749,8.8709,2
13.533,8.3501,2
17.179,11.4,2
15.257,10.65,2
13.479,8.9139,2
14.432,8.7567,2
15.477,10.265,2
15.227,9.2384,2
18.291,7.6337,2
15.949,9.1862,2
14.936,9.7098,2
10.944,6.1482,2
17.146,8.9467,2
15.384,11.084,2
13.582,10.818,2
15.81,8.2416,2
14.438,8.4913,2
17.076,5.5329,2
13.465,7.7933,2
15.186,5.4142,2
13.335,5.8422,2
13.076,8.7661,2
17.719,8.7998,2
17.206,7.3794,2
18.093,7.6532,2
14.274,9.0196,2
17.368,10.976,2
12.876,9.7818,2
12.348,9.4076,2
14.47,10.476,2
10.761,9.341,2
14.484,8.2681,2
14.032,7.159,2
14.071,11.054,2
17.006,7.2391,2
20.294,9.0802,2
15.909,7.4073,2
15.34,9.043,2
13.917,9.983,2
15.876,8.7234,2
15.348,8.1345,2
12.01,7.2948,2
16.123,7.8823,2
16.31,9.5999,2
15.746,5.7248,2
13.976,8.4533,2
13.336,10.433,2
15.071,7.8212,2
17.198,9.3565,2
14.25,5.8593,2
16.691,12.027,2
13.587,9.6631,2
15.776,8.7548,2
18.277,10.734,2
14.213,11.046,2
13.964,9.8281,2
15.455,8.5672,2
18.765,10.034,2
16.629,8.3011,2
13.484,11.251,2
14.912,9.4401,2
16.637,11.795,2
13.529,8.5447,2
16.138,11.063,2
12.884,8.9131,2
14.53,8.3173,2
14.612,7.804,2
14.282,8.7621,2
16.545,9.8562,2
19.945,9.2291,2
17.63,10.284,2
12.669,6.7129,2
12.675,6.9874,2
13.814,9.8549,2
16.048,9.7334,2
16.619,10.1,2
17.146,11.385,2
13.21,8.9305,2
15.404,9.7677,2
13.18,6.5986,2
14.515,9.2046,2
15.723,8.4784,2
13.114,7.2129,2
12.322,6.8973,2
15.983,8.1483,2
15.765,7.1295,2
12.825,10.394,2
15.242,8.9679,2
15.536,8.3661,2
12.622,10.876,2
13.591,10.349,2
15.022,6.0494,2
14.167,8.3645,2
16.628,11.22,2
13.549,8.0668,2
17.66,10.399,2
15.41,7.4967,2
14.776,7.4848,2
15.881,8.8982,2
12.865,6.6724,2
15.052,7.1553,2
15.61,8.486,2
15.927,10.38,2
17.308,8.2171,2
14.804,11.074,2
13.991,10.196,2
15.501,8.0096,2
14.066,9.0484,2
16.166,8.9316,2
14.105,5.1827,2
14.976,7.9948,2
15.518,10.937,2
12.816,8.4091,2
14.359,6.9504,2
19.68,10.016,2
11.815,6.2171,2
12.43,8.8426,2
17.523,5.8818,2
14.542,6.9789,2
14.733,6.67,2
11.454,5.2908,2
13.907,10.397,2
12.308,8.5335,2
12.25,8.3719,2
15.383,6.0585,2
17.493,9.7911,2
11.744,8.6755,2
13.247,11.27,2
14.671,10.985,2
12.53,6.9607,2
11.847,7.8018,2
14.812,9.5447,2
18.563,8.5655,2
13.804,10.624,2
-0.18301,11.181,3
1.0883,11.958,3
-2.1533,12.817,3
-2.0619,13.211,3
1.7581,10.747,3
0.86493,13.621,3
-2.2018,12.311,3
1.8083,13.376,3
0.074612,11.579,3
-3.0512,12.294,3
-2.2494,11.936,3
-2.2165,12.926,3
-1.8328,7.8228,3
-1.2824,15.263,3
-2.4007,12.343,3
-1.2694,10.716,3
-2.7454,11.186,3
-2.2293,10.378,3
-0.14111,8.7456,3
-3.2808,12.443,3
2.7745,10.957,3
-0.98746,10.158,3
0.47323,11.175,3
-3.628,15.187,3
-1.7484,11.664,3
-3.6734,12.883,3
1.5302,11.559,3
0.9375,13.883,3
-0.53603,13.439,3
0.79025,13.185,3
1.3934,12.339,3
-1.2567,12.361,3
-5.0538,10.13,3
0.34584,9.8879,3
-2.2081,10.041,3
-3.7616,9.068,3
-0.47118,10.362,3
-4.7596,12.476,3
-0.86453,11.907,3
-0.92009,11.855,3
0.29813,11.461,3
-2.9036,12.206,3
-2.6526,13.881,3
0.032117,10.216,3
-3.3821,12.136,3
-1.1581,9.6625,3
0.054619,10.874,3
-3.8955,10.338,3
0.86239,11.957,3
0.32295,14.951,3
1.8783,12.085,3
-0.78113,12.54,3
-1.8549,13.437,3
0.71975,13.462,3
-1.6016,9.931,3
1.85,12.961,3
-0.76815,11.964,3
1.5111,13.038,3
-1.3005,15.03,3
-0.99338,10.786,3
-2.1861,11.656,3
-0.89308,9.2946,3
-1.7469,13.564,3
-1.8003,11.917,3
-2.0414,10.865,3
-0.94535,12.68,3
2.8073,14.486,3
-0.30879,10.396,3
-1.6802,11.359,3
-2.6255,12.803,3
0.81299,11.223,3
-0.69266,12.451,3
1.7715,11.661,3
-1.5283,13.041,3
-3.4711,11.818,3
-0.83567,10.596,3
0.69925,11.597,3
1.6789,14.45,3
-0.51295,12.953,3
-2.3582,11.218,3
3.6467,12.234,3
2.5138,12.372,3
-2.6308,8.5842,3
-1.7157,9.2026,3
-1.1101,12.57,3
-2.0503,11.986,3
-2.7034,12.638,3
-2.1484,10.224,3
1.2403,12.765,3
-0.93372,11.856,3
-4.7236,8.2416,3
0.909,11.955,3
-2.3474,8.9506,3
-0.78195,12.296,3
-0.38007,11.252,3
1.5385,9.7464,3
-2.8882,9.5098,3
-1.1452,12.861,3
-0.93052,13.361,3
-1.9532,12.957,3
0.077788,11.293,3
0.59728,14.237,3
1.7923,9.4518,3
-2.9909,10.612,3
-0.56754,11.072,3
0.70765,9.7735,3
2.0278,11.797,3
0.42651,11.227,3
0.38019,10.857,3
-2.7645,11.052,3
-1.3681,12.475,3
-2.0136,10.799,3
2.2738,12.26,3
0.82764,15.77,3
-1.2394,11.015,3
-2.7776,9.451,3
-0.27269,11.261,3
-1.7261,10.782,3
0.044427,14.028,3
1.3228,12.531,3
-0.22707,10.871,3
-0.37962,14.132,3
-1.3264,8.3374,3
-1.1398,15.091,3
-0.70857,9.912,3
-2.3071,12.229,3
0.10235,10.628,3
-1.0976,13.58,3
-3.2184,10.998,3
-2.3694,11.592,3
-0.1101,12.729,3
0.29661,13.309,3
0.78811,10.882,3
-4.4664,11.661,3
2.0776,12.935,3
-0.40582,10.142,3
-1.9201,10.581,3
0.29557,13.77,3
0.57224,13.306,3
-4.8306,12.085,3
1.2078,13.029,3
0.4992,12.841,3
-0.69712,12.042,3
0.87875,8.6543,3
-1.7382,12.899,3
-0.33844,14.348,3
1.3365,13.15,3
1.0961,12.64,3
-2.8698,12.367,3
-4.5958,9.5938,3
-4.3993,7.452,3
0.22653,14.243,3
-3.6452,12.439,3
0.11913,13.61,3
-2.8173,11.524,3
-3.7597,12.011,3
-0.73862,11.485,3
3.3837,12.835,3
-1.4445,11.568,3
-0.44122,14.396,3
1.6647,13.16,3
1.474,11.198,3
1.332,11.861,3
-1.2919,11.529,3
-0.0942,12.986,3
-1.8482,9.5386,3
0.82037,12.792,3
2.0079,12.428,3
-3.3919,12.86,3
0.27491,14.202,3
-0.21495,10.769,3
0.35216,8.3393,3
-0.99623,13.471,3
-1.8591,12.608,3
-2.2269,11.349,3
-2.5314,10.891,3
-1.9762,12.427,3
0.50648,12.354,3
0.43577,13.249,3
0.21225,12.485,3
-0.0044869,10.182,3
-2.5975,13.545,3
-2.1838,10.237,3
-2.2677,15.04,3
-0.19362,13.316,3
0.22866,12.516,3
0.68191,11.832,3
-1.0964,12.094,3
1.206,14.088,3
1.7445,15.649,3
-0.92233,11.7,3
0.66084,10.121,3
-1.561,11.385,3
-0.89988,12.094,3
-0.93875,11.745,3
-1.6335,13.618,3
0.18225,11.547,3
-0.99318,11.25,3
-0.78059,13.464,3
0.49353,14.295,3
0.55862,9.7443,3
-1.6784,13.625,3
-3.4455,8.81,3
-0.7699,11.734,3
-2.3679,10.719,3
-0.085321,11.049,3
-0.56275,11.844,3
-0.75376,11.153,3
-0.61436,13.146,3
0.61082,13.791,3
-1.2192,14.546,3
-1.4996,7.754,3
0.73714,11.207,3
-0.16397,10.574,3
0.49506,12.306,3
-0.68076,12.928,3
0.95819,11.044,3
0.58164,12.093,3
-2.2137,11.008,3
-2.3315,10.251,3
1.0152,13.832,3
0.26847,12.312,3
-4.0048,10.033,3
-0.51406,13.651,3
1.0566,9.0181,3
-0.48153,11.279,3
-2.2328,11.586,3
-1.0329,11.221,3
-4.1307,10.573,3
-1.3561,11.317,3
-1.5461,12.697,3
2.9113,13.148,3
-2.3156,14.359,3
-2.9406,10.733,3
0.75526,10.91,3
1.5727,12.576,3
1.4294,11.069,3
0.32046,10.944,3
-1.4114,12.692,3
-1.5082,12.206,3
-0.14126,9.1954,3
-1.1635,9.7002,3
-1.973,9.6068,3
1.8872,8.9179,3
-0.55998,10.382,3
1.2396,8.9563,3
-1.9556,13.796,3
-1.8498,14.494,3
-0.072618,9.6104,3
0.01964,14.097,3
-0.19094,12.243,3
-2.2561,13.003,3
-1.5148,10.299,3
-1.3925,9.8126,3
0.11962,11.43,3
-0.40195,13.254,3
-1.5355,10.721,3
-1.931,12.281,3
1.3344,13.143,3
2.0287,11.595,3
-4.2062,11.869,3
-0.21871,10.288,3
1.8454,11.79,3
-2.1695,8.2656,3
0.30072,12.304,3
1.8659,12.429,3
0.34388,13.132,3
-0.79954,13.096,3
-3.404,11.599,3
-2.0207,11.281,3
-1.6629,12.207,3
-0.35865,11.865,3
1.0967,10.528,3
-3.9086,11.463,3
-0.30912,10.605,3
-1.6514,10.622,3
1.1667,12.703,3
0.41346,11.234,3
-2.4024,15.295,3
-0.063154,11.819,3
1.6537,13.771,3
-1.7268,13.889,3
-1.3246,14.437,3
-0.98493,9.7841,3
-3.2484,13.402,3
-0.72745,9.7882,3
-1.3991,11.099,3
-1.3807,11.592,3
0.53392,12.236,3
0.96699,12.754,3
-3.6113,11.853,3
-3.5749,11.499,3
-1.9795,10.156,3
2.1217,11.185,3
2.3439,11.398,3
-4.0339,12.754,3
0.45024,13.395,3
-1.7842,9.7805,3
0.41452,13.108,3
-0.83472,16.312,3
0.096107,13.377,3
-0.25956,13.344,3
-0.86859,13.199,3
-1.4081,12.642,3
0.64943,12.213,3
1.3385,11.575,3
-2.6303,10.622,3
-0.88867,12.93,3
1.9319,10.767,3
-1.663,12.514,3
-3.1188,13.059,3
-4.3066,8.7054,3
1.3758,9.7844,3
-1.3788,9.8856,3
-1.054,11.233,3
2.1225,13.28,3
-1.5866,13.96,3
-1.2933,10.786,3
-0.96897,10.82,3
0.62579,12.179,3
-3.2584,12.156,3
0.75017,12.4,3
-1.6569,9.62,3
-1.398,10.048,3
-0.96991,11.647,3
-0.042955,14.889,3
-0.69246,12.81,3
-2.3868,12.941,3
-1.9005,12.246,3
0.027597,11.601,3
-0.71585,10.841,3
-0.76209,10.115,3
0.74478,11.617,3
-2.1191,13.44,3
-2.4136,12.758,3
0.38617,9.9168,3
-1.3686,10.424,3
-1.0311,11.037,3
-1.8572,12.405,3
-1.4084,8.7678,3
-2.3293,10.217,3
-2.0945,10.847,3
-3.35,12.82,3
-0.41671,10.432,3
-1.6214,10.655,3
0.38977,8.7529,3
-0.023547,13.354,3
1.9809,13.845,3
0.26126,15.753,3
-1.206,13.454,3
